code,product_name_en,brands,serving_size,categories_tags,labels,allergens_tags,traces,energy-kcal_value,fat_value_per_100g,saturated_fat_value_per_100g,carbohydrates_value_per_g,sugars_value,proteins_value_per_100g,energy_value,off:food_groups_tags,off:nutriscore_grade,off:nutriscore_score,off:ecoscore_score,off:ecoscore_grade, Fermented foods, Desserts, Fermented milk products, Dairy desserts, Fermented dairy desserts, Yogurts,label,salt_value_in_grams,sodium_value_in_grams,apple,banana,beef,eggs,fish,gelatin,gluten,milk,no_traces,nuts,orange,peach,peanuts,sesame-seeds,soybeans,sulphur-dioxide-and-sulphites
0088194340003,Whole milk yogurt,brown cow,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,73.0,4.0,2.33,6.0,5.33,4.0,73.0,"milk-and-dairy-products,milk-and-yogurt",b,1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.13,0.05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0043192106006,"Nancy's, organic plain lowfat yogurt",nancy's,226.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",Organic,milk,no traces,62.0,1.33,0.88,7.08,7.08,4.87,62.0,"milk-and-dairy-products,milk-and-yogurt",a,-2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,Organic,0.18,0.07,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0036632070272,Plain aussie greek nonfat yogurt,Not Known Brand,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts","No gluten, Certified gluten-free",no_traces,no traces,60.0,0.0,0.0,4.67,3.33,10.0,60.0,"milk-and-dairy-products,milk-and-yogurt",a,-5.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,"No gluten, Certified gluten-free",0.09,0.04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0070470441283,Yogurt Variety Strawberry Harvest Peach Count,yoplait,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,82.35,0.88,0.59,16.47,11.76,2.94,82.35,"milk-and-dairy-products,milk-and-yogurt",b,1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.13,0.05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0078742050447,Strawberry Greek Nonfat Yogurt,"great value,wal-mart stores  inc.",150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,80.0,0.0,0.0,12.67,12.0,8.0,80.0,"milk-and-dairy-products,milk-and-yogurt",a,-2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.11,0.04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0036632018274,Coffee Lowfat Yogurt,dannon,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,93.0,1.33,1.0,15.33,14.67,4.67,93.0,"milk-and-dairy-products,milk-and-yogurt",b,2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.16,0.06,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0036632001184,Strawberry Banana Lowfat Yogurt,dannon,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,87.0,1.0,0.67,16.67,14.67,3.33,87.0,"milk-and-dairy-products,milk-and-yogurt",b,2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.13,0.05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0036632002020,Plain Lowfat Yogurt,dannon,225.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,67.0,1.56,1.11,8.44,7.11,4.89,67.0,"milk-and-dairy-products,milk-and-yogurt",a,-1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.17,0.07,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0088194703143,Whole milk yogurt,brown cow,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts","No GMOs, Non GMO project",no_traces,no traces,100.0,4.0,2.33,13.33,12.67,3.33,100.0,"milk-and-dairy-products,milk-and-yogurt",c,3.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,"No GMOs, Non GMO project",0.12,0.05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0036632032485,Dannon Light + Fit Greek Strawberry Yogurt,dannon,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts,greek-style-yogurts",,no_traces,no traces,53.0,0.0,0.0,5.33,4.0,8.0,53.0,"milk-and-dairy-products,milk-and-yogurt",a,-4.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.09,0.04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0070470003252,Yoplait original low fat yogurt strawberry cheesecake,yoplait,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,82.35,0.88,0.59,15.88,11.18,2.94,82.35,"milk-and-dairy-products,milk-and-yogurt",b,2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.14,0.06,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0077890272404,Light Vanilla Blended Nonfat Yogurt,wegmans,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,47.06,0.0,0.0,7.06,4.71,2.94,47.06,"milk-and-dairy-products,milk-and-yogurt",b,0.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.11,0.04,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0081312200623,"Redwood Hill Farm, Goat Milk Yogurt, Vanilla",redwood hill farm & creamery  inc.,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,88.0,2.94,2.06,12.35,7.65,2.94,88.0,"milk-and-dairy-products,milk-and-yogurt",c,3.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.1,0.04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0850003023168,"Harmless harvest stawbery 
vegan per website",Not Known Brand,125.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts","Organic, Vegetarian, USDA Organic, Vegan",no_traces,no traces,72.0,1.6,1.6,13.6,7.2,0.8,72.0,"milk-and-dairy-products,milk-and-yogurt",b,0.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,"Organic, Vegetarian, USDA Organic, Vegan",0.03,0.01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0043192109311,Organic Nancy’s probiotic grass-fed whole milk yogurt,Not Known Brand,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts","Organic, USDA Organic",milk,no traces,82.35,3.53,2.06,8.82,7.65,4.12,82.35,"milk-and-dairy-products,milk-and-yogurt",b,2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,"Organic, USDA Organic",0.16,0.06,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0041148473752,Liberte Organic Philippine Coconut Whole Milk Yogurt,Not Known Brand,155.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts,whole-milk-yogurts","Organic, USDA Organic",milk,no traces,148.0,7.74,5.16,16.13,14.19,3.23,148.0,"milk-and-dairy-products,milk-and-yogurt",c,7.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,"Organic, USDA Organic",0.12,0.05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0036632026002,Activia Strawberry 4pk,activia,113.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,80.0,1.33,0.88,14.16,10.62,3.54,80.0,"milk-and-dairy-products,milk-and-yogurt",b,0.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.12,0.05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0036632026026,Activia blueberry 4pk,"dannon, activia",113.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,80.0,1.33,0.88,14.16,11.5,3.54,80.0,"milk-and-dairy-products,milk-and-yogurt",b,0.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.12,0.05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0070470147833,Yoplait Whips Coconut creme yogurt,Not Known Brand,113.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,133.0,3.54,2.21,21.24,19.47,4.42,133.0,"milk-and-dairy-products,milk-and-yogurt",c,5.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.13,0.05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0070470137773,Yoplait Go-Gurt Variety Pack Punch/Strawberry 8 Count,yoplait,56.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,89.0,0.89,0.0,17.86,14.29,3.57,89.0,"milk-and-dairy-products,milk-and-yogurt",b,2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.14,0.05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0036632028341,Probiotic lowfat yogurt,dannon,113.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts","No GMOs, Non GMO project",milk,no traces,80.0,1.33,0.88,14.16,11.5,3.54,80.0,"milk-and-dairy-products,milk-and-yogurt",b,0.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,"No GMOs, Non GMO project",0.12,0.05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0853923002336,Finest Yoghurt,noosa,227.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,132.0,5.73,2.64,15.42,14.1,5.29,132.0,"milk-and-dairy-products,milk-and-yogurt",c,3.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.16,0.06,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0815909020338,"Vanilla bean finest yoghurt, vanilla bean",Not Known Brand,227.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,132.0,5.29,3.08,16.3,13.22,5.29,132.0,"milk-and-dairy-products,milk-and-yogurt",c,3.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.14,0.06,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0070470496467,French Style Yogurt,yoplait,141.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts","No gluten, No GMOs, Non GMO project",no_traces,no traces,128.0,5.67,3.55,14.18,13.48,3.55,128.0,"milk-and-dairy-products,milk-and-yogurt",c,4.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,"No gluten, No GMOs, Non GMO project",0.15,0.06,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0070470459158,Yoplait greek yogurt strawberry raspberry,yoplait,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",No gluten,no_traces,no traces,80.0,0.0,0.0,10.0,7.33,10.0,80.0,"milk-and-dairy-products,milk-and-yogurt",a,-4.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No gluten,0.09,0.04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0070784023434,Vanilla blended whole milk yogurt,tops,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts","No gluten, Kosher",milk,no traces,100.0,3.0,2.0,14.0,11.33,3.33,100.0,"milk-and-dairy-products,milk-and-yogurt",b,2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,"No gluten, Kosher",0.12,0.05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0855088005245,Greek yogurt,Not Known Brand,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",No gluten,milk,no traces,105.88,3.53,2.35,12.35,10.0,7.65,105.88,"milk-and-dairy-products,milk-and-yogurt",b,1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No gluten,0.11,0.04,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0850004694015,Blueberry icelandic cream-skyr strained lowfat yogurt,Not Known Brand,125.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts","No gluten, No preservatives",milk,no traces,88.0,2.0,1.2,8.8,7.2,9.6,88.0,"milk-and-dairy-products,milk-and-yogurt",a,-2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,"No gluten, No preservatives",0.1,0.04,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0070784022765,Vanilla blended lowfat yogurt,tops,227.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",No gluten,milk,no traces,82.35,0.59,0.59,14.71,11.18,3.53,82.35,"milk-and-dairy-products,milk-and-yogurt",b,1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No gluten,0.12,0.05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0070784023588,Peach light nonfat yogurt,tops,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",No gluten,milk,no traces,52.94,0.0,0.0,9.41,7.06,3.53,52.94,"milk-and-dairy-products,milk-and-yogurt",a,-1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No gluten,0.1,0.04,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0070470496610,Vanilla french style yogurt,Not Known Brand,141.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",No gluten,no_traces,no traces,120.57,5.67,4.26,12.06,10.64,3.55,120.57,"milk-and-dairy-products,milk-and-yogurt",c,5.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No gluten,0.14,0.05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0041512157790,Vanilla greek nonfat yogurt,first street,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",No gluten,no_traces,no traces,82.35,0.29,0.0,10.59,10.0,8.82,82.35,"milk-and-dairy-products,milk-and-yogurt",a,-2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No gluten,0.09,0.04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0070784023977,Vanilla blended lowfat yogurt,tops,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",No gluten,no_traces,no traces,88.24,1.18,0.59,12.35,11.76,3.53,88.24,"milk-and-dairy-products,milk-and-yogurt",b,1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No gluten,0.12,0.05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0070784023670,Strawberry banana blended lowfat yogurt,tops,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts","No gluten, Kosher",no_traces,no traces,82.35,1.18,0.59,14.71,11.18,3.53,82.35,"milk-and-dairy-products,milk-and-yogurt",b,1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,"No gluten, Kosher",0.12,0.05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0070784023625,Vanilla light nonfat yogurt,tops,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",No gluten,milk,no traces,58.82,0.0,0.0,11.18,8.82,3.53,58.82,"milk-and-dairy-products,milk-and-yogurt",a,-1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No gluten,0.1,0.04,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0815909020468,Salted caramel yogurt,Not Known Brand,127.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",Kosher,milk,no traces,125.98,4.72,3.15,15.75,14.96,4.72,125.98,"milk-and-dairy-products,milk-and-yogurt",c,6.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,Kosher,0.31,0.13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0053600000345,La yogurt,la yogurt,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",Kosher,milk,no traces,94.12,2.94,1.76,13.53,11.18,3.53,94.12,"milk-and-dairy-products,milk-and-yogurt",b,2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,Kosher,0.13,0.05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0070470403892,Original strawberry and harvest peach yogurt,yoplait,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts","No gluten, Kosher",no_traces,no traces,88.24,1.18,0.88,15.88,11.18,3.53,88.24,"milk-and-dairy-products,milk-and-yogurt",a,-1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,"No gluten, Kosher",0.13,0.05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0070470403878,Yoplait Original Strawberry Low Fat Yogurt 8 Count,yoplait,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts","No gluten, Kosher",no_traces,no traces,88.0,1.18,0.59,15.29,11.18,3.53,88.0,"milk-and-dairy-products,milk-and-yogurt",b,1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,"No gluten, Kosher",0.16,0.06,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0070470154022,Go gurt hershey's cookies 'n' creme 1% milkfat lowfat yogurt,yoplait,56.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts","No gluten, Kosher",no_traces,no traces,89.29,1.79,0.89,16.07,12.5,3.57,89.29,"milk-and-dairy-products,milk-and-yogurt",b,1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,"No gluten, Kosher",0.14,0.05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0070470104119,Sour patch kids,yoplait,56.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts","No gluten, Kosher",no_traces,no traces,89.0,0.89,0.0,17.86,14.29,3.57,89.0,"milk-and-dairy-products,milk-and-yogurt",b,2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,"No gluten, Kosher",0.14,0.05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0070470001272,Yoplait Whips! Raspberry Low Fat Yogurt Mousse,yoplait,113.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",Kosher,milk,no traces,124.0,2.21,1.33,22.12,18.58,4.42,124.0,"milk-and-dairy-products,milk-and-yogurt",c,4.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,Kosher,0.16,0.07,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0070784023595,Raspberry light nonfat yogurt,Not Known Brand,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",Kosher,milk,no traces,52.94,0.0,0.0,8.82,7.06,3.53,52.94,"milk-and-dairy-products,milk-and-yogurt",a,-1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,Kosher,0.11,0.04,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0036632019530,Oikos Triple Zero Greek Vanilla Yogurt 4pk,the dannon company  inc.,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",Kosher,no_traces,no traces,66.67,0.0,0.0,6.67,3.33,10.0,66.67,"milk-and-dairy-products,milk-and-yogurt",a,-7.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,Kosher,0.11,0.04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0036632010292,Danimals Strawberry Explosion Kids' Squeezable Yogurt,dannon,99.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",Kosher,no_traces,no traces,81.0,1.01,1.01,14.14,12.12,4.04,81.0,"milk-and-dairy-products,milk-and-yogurt",b,1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,Kosher,0.14,0.06,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0036632010148,Nonfat yogurt,dannon,113.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",Kosher,no_traces,no traces,71.0,0.0,0.0,14.16,11.5,3.54,71.0,"milk-and-dairy-products,milk-and-yogurt",b,0.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,Kosher,0.12,0.05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0070470441092,Yoplait Original Yogurt Variety Pack 12 Count,yoplait,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts","No gluten, Kosher",no_traces,no traces,88.0,1.18,0.59,15.29,11.18,3.53,88.0,"milk-and-dairy-products,milk-and-yogurt",a,-1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,"No gluten, Kosher",0.14,0.06,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0070470145297,"Jolly rancher low fat yogurt, watermelon, green apple",yoplait,56.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts","No gluten, Kosher",no_traces,no traces,89.0,0.89,0.0,17.86,14.29,3.57,89.0,"milk-and-dairy-products,milk-and-yogurt",b,2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,"No gluten, Kosher",0.11,0.04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0070470137780,Go-Gurt Strawberry Low Fat Kids' Yogurt Tubes,yoplait,56.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts","No gluten, Kosher",no_traces,no traces,89.0,0.89,0.0,17.86,14.29,3.57,89.0,"milk-and-dairy-products,milk-and-yogurt",b,2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,"No gluten, Kosher",0.14,0.05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0070470003191,Original orange cream yogurt,yoplait,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",Kosher,no_traces,no traces,88.24,1.18,0.88,16.47,11.18,3.53,88.24,"milk-and-dairy-products,milk-and-yogurt",b,1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,Kosher,0.15,0.06,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0036632027177,"Nonfat yogurt, vanilla",dannon,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",Kosher,no_traces,no traces,73.0,0.0,0.0,10.0,9.33,8.0,73.0,"milk-and-dairy-products,milk-and-yogurt",a,-2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,Kosher,0.08,0.03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0036632032553,Dannon Light + Fit Blueberry Yogurt 4pk,"dannon,  the dannon company  inc.",150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,53.0,0.0,0.0,5.33,4.0,8.0,53.0,"milk-and-dairy-products,milk-and-yogurt",a,-4.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.09,0.04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0036632032560,Dannon Light+ Fit Greek Cherry Yogurt 4pk,"dannon,  the dannon company  inc.",150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,53.0,0.0,0.0,5.33,4.67,8.0,53.0,"milk-and-dairy-products,milk-and-yogurt",a,-3.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.08,0.03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0070470433295,Yoplait Greek 100 Protein Vanilla Fat Free Yogurt,yoplait,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts,vanilla-yogurt,greek-style-yogurts",,no_traces,no traces,67.0,0.0,0.0,6.67,4.67,10.0,67.0,"milk-and-dairy-products,milk-and-yogurt",a,-4.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.1,0.04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0036632018403,Oikos 5.3oz banana cream,dannon,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,107.0,2.67,1.67,12.67,12.0,7.33,107.0,"milk-and-dairy-products,milk-and-yogurt",b,0.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.08,0.03,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0070470006543,Yoplait Light Strawberries 'n Bananas Fat Free Yogurt,yoplait,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,53.0,0.0,0.0,9.41,5.88,2.94,53.0,"milk-and-dairy-products,milk-and-yogurt",b,0.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.12,0.05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0818290012593,Chobani yogurt blackberry,"chobani,  chobani  inc.",150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts,greek-style-yogurts",,no_traces,no traces,73.33,0.0,0.0,10.67,8.67,7.33,73.33,"milk-and-dairy-products,milk-and-yogurt",a,-3.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.08,0.03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0784830004000,Organic greek yogurt,straus family creamery,227.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts,greek-style-yogurts","Organic, USDA Organic",milk,no traces,106.0,5.29,3.52,6.61,3.96,8.37,106.0,"milk-and-dairy-products,milk-and-yogurt",a,-1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,"Organic, USDA Organic",0.12,0.05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
