code,product_name_en,brands,brands_tags,quantity,serving_size,categories_tags,labels,labels_tags,countries_tags,origins,origins_tags,manufacturing_places,emb_codes,allergens,allergens_tags,traces,traces_tags,energy-kcal_unit,energy-kcal_value,no_nutrition_data,nutrition_data_per,fat_value,fat_unit,saturated-fat_value,saturated-fat_unit,carbohydrates_value,sugars_value,carbohydrates_unit,proteins_value,proteins_unit,salt_value,salt_unit,sodium_value,sodium_unit,energy_value,energy_unit,off:food_groups,off:food_groups_tags,off:nutriscore_grade,off:nutriscore_score,off:ecoscore_score,off:ecoscore_grade, Fermented foods, Desserts, Fermented milk products, Dairy desserts, Fermented dairy desserts, Yogurts
0850004694701,Strawberry yogurt,siggi’s,siggi-s,,1 portion (150 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:fermented-dairy-desserts-with-fruits,en:yogurts,en:fruit-yogurts,en:strawberry-yogurts",,,en:united-states,,,,,,,,,kcal,100.0,,serving,3.0,g,1.5,g,4.0,2.0,g,14.0,g,0.0875,g,0.035,g,418.0,kJ,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",a,-5.0,64.0,b,Yes,Yes,Yes,Yes,Yes,Yes
0886926497762,"Greek strained nonfat yogurt, plain",meijer,meijer,,0.75 cup (170 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts,en:greek-style-yogurts",,,en:united-states,,,,,,,,,kcal,99.999999997,,serving,0.0,g,,,6.0,6.0,g,18.0,g,0.1375,g,0.055,g,418.0,kJ,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",a,-5.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
0894700010151,Greek yogurt with pomegranate,chobani,chobani,150g,1 CONTAINER (150 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts,en:greek-style-yogurts",,,en:united-states,,,,,,,,,kcal,80.0,,100g,0.0,g,0.0,g,12.0,10.0,g,8.0,g,82.5,mg,33.0,mg,80.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",a,-2.0,72.0,b,Yes,Yes,Yes,Yes,Yes,Yes
0011110107176,Kroger Nonfat Greek Yogurt,kroger,kroger,32 oz,1.0 portion (170.0 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts,en:greek-style-yogurts,en:sheep-milk-yogurts,en:yogurt-greek-style-ewe-s-milk",,,en:united-states,,,,,,,,,kcal,100.0,,serving,0.0,g,,,7.0,7.0,g,17.0,g,0.15,g,0.06,g,100.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",a,-5.0,57.0,c,Yes,Yes,Yes,Yes,Yes,Yes
0859982007053,Mango,pillars,pillars,12 fl oz (355 ml),12 fl oz (355 g),"en:beverages-and-beverages-preparations,en:beverages,en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:dairy-drinks,en:fermented-dairy-desserts,en:fermented-drinks,en:yogurts,en:fermented-milk-drinks,en:drinkable-yogurts",No added sugar,en:no-added-sugar,en:united-states,,,,,,,,,kcal,100.0,,serving,0.0,g,0.0,g,8.0,4.0,g,20.0,g,175.0,mg,70.0,mg,100.0,kcal,en:unsweetened-beverages,"en:beverages,en:unsweetened-beverages",c,2.0,25.0,d,Yes,Yes,Yes,Yes,Yes,Yes
0859982007022,Strawberry Banana,pillars,pillars,12 fl oz (355 ml),12 fl oz (355 ml),"en:beverages-and-beverages-preparations,en:beverages,en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:dairy-drinks,en:fermented-dairy-desserts,en:fermented-drinks,en:yogurts,en:fermented-milk-drinks,en:drinkable-yogurts",No added sugar,en:no-added-sugar,en:united-states,,,,,,,,,kcal,100.0,,serving,0.0,g,0.0,g,8.0,4.0,g,20.0,g,175.0,mg,70.0,mg,100.0,kcal,en:unsweetened-beverages,"en:beverages,en:unsweetened-beverages",c,2.0,25.0,d,Yes,Yes,Yes,Yes,Yes,Yes
5201054002094,FAGE Total Low-fat strained yoghurt 2% 1kg,fage,fage,1kg,100g,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",en:Green Dot,en:green-dot,"en:france,en:greece,en:united-kingdom,en:united-states",,,"Μεταμόρφωση Αττικής,Ελλάδα",GR 02.2.105 EC,"Γάλα, Ανθόγαλα, en:Creamy Foam, en:Ανθόγαλα, en:Γάλα","en:milk,el:ανθόγαλα,en:creamy-foam,en:ανθόγαλα,en:γάλα",,,kcal,70.0,,100g,2.0,g,1.3,g,3.0,3.0,g,9.9,g,0.1,g,0.04,g,293.0,kJ,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",a,-4.0,67.0,b,No,No,No,No,No,No
0854442007291,Extra Cream Top Whole Milk Yogurt,alexandre family farms,alexandre-family-farms,,170g,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts,en:100-grass-fed-a2-a2-organic-yogurt","Organic, USDA Organic","en:organic,en:usda-organic",en:united-states,,,,,,,,,kcal,120.0,,serving,7.0,g,4.0,g,9.0,7.0,g,6.0,g,137.5,mg,55.0,mg,120.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",b,0.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
0894700010267,Strawberry Blended Nonfat Greek Yogurt,chobani,chobani,,0.75 cup (170 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts,en:greek-style-yogurts",Fair trade,en:fair-trade,en:united-states,,,,,,,,,kcal,130.000000008,,serving,0.0,g,,,17.999999993,17.0,g,12.999999994,g,0.1875,g,0.075,g,130.000000008,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",a,-2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
3850354002888,fruit yogurt,dukat,dukat,330g,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:fermented-dairy-desserts-with-fruits,en:yogurts,en:fruit-yogurts",,,en:united-states,"Hrvatska, Europska unija","en:croatia,en:european-union",,,Laktoza,en:milk,,,kcal,41.0,,100g,0.1,g,0.09,g,6.2,5.8,g,3.4,g,0.14,g,0.056,g,173.0,kJ,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",a,-1.0,66.0,b,No,No,No,No,No,No
0025293002760,PEACH MANGO Silk-,silk,silk,,1 CONTAINER (150 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",,,en:united-states,,,,,"Peach, Soybeans","en:peach,en:soybeans",,,kcal,80.0,,100g,2.0,g,0.0,g,11.33,8.0,g,4.0,g,0.1524,g,0.06096,g,80.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",a,-2.0,77.0,b,Yes,Yes,Yes,Yes,Yes,Yes
0818290013125,"Chobani, simply 100, non-fat greek yogurt, black cherry blended",chobani,chobani,,1.0 container (150.0 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",,,en:united-states,,,,,,,,,kcal,110.0,,serving,0.0,g,,,16.0,14.0,g,12.0,g,0.1625,g,0.065,g,110.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",a,-2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
00566926,Vanilla Bean Whole Milk Greek Yogurt,trader joe's,trader-joe-s,5.3 oz (150 g),150 g,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts,en:vanilla-yogurt,en:greek-style-yogurts,en:whole-milk-yogurts","Good source of calcium, High in protein, Milk from cows not treated with rBST","en:good-source-of-calcium,en:high-in-protein,en:milk-from-cows-not-treated-with-rbst",en:united-states,,,,,Milk,en:milk,,,kcal,170.0,,serving,6.0,g,4.0,g,17.0,14.0,g,11.0,g,137.5,mg,55.0,mg,170.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",b,1.0,74.0,b,Yes,Yes,Yes,Yes,Yes,Yes
00978613,Greek Nonfat Yogurt Strawberry,trader joe's,trader-joe-s,5.3 oz (150 g),150 g,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:fermented-dairy-desserts-with-fruits,en:yogurts,en:fruit-yogurts,en:greek-style-yogurts,en:strawberry-yogurts","Good source of calcium, High in protein, Milk from cows not treated with rBST","en:good-source-of-calcium,en:high-in-protein,en:milk-from-cows-not-treated-with-rbst",en:united-states,,,,,Milk,en:milk,,,kcal,130.0,,serving,0.0,g,0.0,g,18.0,15.0,g,12.0,g,150.0,mg,60.0,mg,130.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",a,-1.0,71.0,b,Yes,Yes,Yes,Yes,Yes,Yes
0860149001791,"Vanilla plant-based yogurt, vanilla",lavva,lavva,,1 CONTAINER (150 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",,,en:united-states,,,,,,,,,kcal,93.0,,100g,7.33,g,4.67,g,6.0,4.0,g,1.33,g,107.5,mg,43.0,mg,93.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",c,4.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
0036632001009,Lowfat Yogurt,dannon,dannon,,1 portion (150 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",,,en:united-states,,,,,,,,,kcal,80.0,,serving,2.5,g,1.5,g,9.0,8.0,g,6.0,g,0.2125,g,0.085,g,80.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",a,-1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
0081312100015,"Redwood Hill Farm, Plain Cultured Goat Milk Kefir",redwood hill farm & creamery  llc,redwood-hill-farm-creamery-llc,32 fl oz,8 OZA (240 ml),"en:beverages-and-beverages-preparations,en:beverages,en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:dairy-drinks,en:fermented-dairy-desserts,en:fermented-drinks,en:yogurts,en:fermented-milk-drinks,en:kefir",,,en:united-states,,,,,,,,,kcal,58.0,,100g,3.33,g,2.08,g,4.17,2.08,g,3.33,g,130.0,mg,52.0,mg,58.0,kcal,en:unsweetened-beverages,"en:beverages,en:unsweetened-beverages",e,13.0,17.0,e,Yes,Yes,Yes,Yes,Yes,Yes
0081312200616,"goat milk yogurt, plain",redwood hill farm & creamery  inc.,redwood-hill-farm-creamery-inc,6 oz,170g,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts,en:goat-milk-yogurts","No gluten, Certified Humane, Low fodmap","en:no-gluten,en:certified-humane,en:low-fodmap",en:united-states,,,CA,,Milk,en:milk,,,kcal,59.0,,100g,2.65,g,1.76,g,4.12,4.12,g,4.12,g,117.5,mg,47.0,mg,59.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",a,-1.0,72.0,b,Yes,Yes,Yes,Yes,Yes,Yes
0855088005061,Plain Cream on Top Yogurt,maple hill,maple-hill,32 oz,170 g,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts,en:plain-fermented-dairy-desserts,en:plain-yogurts","No antibiotics, No gluten, Organic, No GMOs, USDA Organic","en:no-antibiotics,en:no-gluten,en:organic,en:no-gmos,en:usda-organic",en:united-states,,,,,Milk,en:milk,,,kcal,120.0,,serving,7.0,g,4.5,g,8.0,8.0,g,5.0,g,212.5,mg,85.0,mg,120.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",b,2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
00705066,Everything and the Elote Greek Style Yogurt Dip,trader joe's,trader-joe-s,8 oz,31 g,"en:condiments,en:sauces,en:dips",Kosher,en:kosher,en:united-states,,,,,Milk,en:milk,,,kcal,60.0,,serving,4.0,g,2.0,g,4.0,2.0,g,1.0,g,425.0,mg,170.0,mg,60.0,kcal,en:dressings-and-sauces,"en:fats-and-sauces,en:dressings-and-sauces",d,15.0,,unknown,No,No,No,No,No,No
00979153,Reduced Guilt Spinach & Kale Greek Yogurt Dip,trader joe's,trader-joe-s,16 oz,2 Tbsp (28 g),"en:condiments,en:sauces,en:dips",,,en:united-states,,,,,"Celery, Eggs, Milk","en:celery,en:eggs,en:milk",,,kcal,30.0,,serving,2.0,g,0.0,g,2.0,1.0,g,1.0,g,375.0,mg,150.0,mg,30.0,kcal,en:dressings-and-sauces,"en:fats-and-sauces,en:dressings-and-sauces",b,0.0,,unknown,No,No,No,No,No,No
00523677,Greek nonfat yogury- black raspberry,trader joe's,trader-joe-s,,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts,en:greek-style-yogurts",,,en:united-states,,,,,,,,,kcal,128.0,,100g,0.0,g,0.0,g,19.0,15.0,g,13.0,g,0.1375,g,0.055,g,128.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",a,-1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
0814558020607,Organic yogurt alternative,forager,forager,150g,1 CONTAINER (150 g),"en:plant-based-foods-and-beverages,en:dairies,en:fermented-foods,en:fermented-milk-products,en:dairy-substitutes,en:desserts,en:dairy-desserts,en:non-dairy-desserts,en:non-dairy-fermented-foods,en:fermented-dairy-desserts,en:non-dairy-yogurts,en:yogurts","Organic, USDA Organic, No added sugar","en:organic,en:usda-organic,en:no-added-sugar",en:united-states,,,,,Nuts,en:nuts,,,kcal,63.0,,100g,4.0,g,0.67,g,5.33,0.67,g,2.0,g,7.5,mg,3.0,mg,63.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",a,-1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
0070470218380,Protein Yogurt,yoplait,yoplait,,0.667 cup (158 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts","No gluten, Kosher","en:no-gluten,en:kosher",en:united-states,,,,,,,,,kcal,100.0,,serving,1.5,g,1.0,g,5.0,3.0,g,15.0,g,0.125,g,0.05,g,100.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",a,-5.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
0856624004647,Plain unsweetened almond milk yogurt,kite hill,kite-hill,32 oz,170g,"en:plant-based-foods-and-beverages,en:fermented-foods,en:dairy-substitutes,en:desserts,en:non-dairy-desserts,en:non-dairy-fermented-foods,en:non-dairy-yogurts,en:almond-milk-yogurts","Vegetarian, Kosher, No artificial flavors, No artificial preservatives, No GMOs, Vegan, No milk, Non GMO project","en:vegetarian,en:kosher,en:no-artificial-flavors,en:no-artificial-preservatives,en:no-gmos,en:vegan,en:no-milk,en:non-gmo-project",en:united-states,,,,,Nuts,en:nuts,,,kcal,140.0,,serving,10.0,g,1.0,g,9.0,1.0,g,4.0,g,25.0,mg,10.0,mg,585.0,kJ,en:sweets,"en:sugary-snacks,en:sweets",a,-1.0,,unknown,Yes,Yes,No,No,No,No
0852614006509,Organic Cultured Coconut Vanilla Chamomile yogurt,cocojune,cocojune,,4 ONZ (114 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts","Organic, USDA Organic","en:organic,en:usda-organic",en:united-states,,,,,,,,,kcal,197.0,,100g,17.0,g,15.0,g,9.0,6.0,g,2.0,g,0.025000000372529,g,0.0100000001490116,g,197.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",d,11.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
0852614006486,organic cultured coconut,cocojune,cocojune,114g,,"en:plant-based-foods-and-beverages,en:fermented-foods,en:dairy-substitutes,en:desserts,en:non-dairy-desserts,en:non-dairy-fermented-foods,en:non-dairy-yogurts,en:coconutmilk-yogurts","No gluten, Organic, Vegetarian, No GMOs, USDA Organic, Vegan","en:no-gluten,en:organic,en:vegetarian,en:no-gmos,en:usda-organic,en:vegan",en:united-states,,,,,,,,,kcal,166.66666666667,,100g,15.789473684211,g,13.157894736842,g,5.2631578947368,1.7543859649123,g,1.7543859649123,g,0.021929824561404,g,0.0087719298245616,g,166.66666666667,kcal,en:sweets,"en:sugary-snacks,en:sweets",c,9.0,,unknown,Yes,Yes,No,No,No,No
7622300624859,Breakfast Biscuits Yogurt Crunch Live Yogurt 5 Packs,belvita,belvita,253 g,100 g (100 g),"en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:cereals-and-potatoes,en:sweet-snacks,en:cereals-and-their-products,en:biscuits-and-cakes,en:biscuits",,,"en:france,en:united-states",,,,,"Gluten, Milk, Soybeans","en:gluten,en:milk,en:soybeans","Eggs, Nuts","en:eggs,en:nuts",kcal,452.0,,100g,16.0,g,5.1,g,68.0,27.0,g,7.3,g,0.57,g,0.228,g,452.0,kcal,en:biscuits-and-cakes,"en:sugary-snacks,en:biscuits-and-cakes",d,13.0,44.0,c,No,No,No,No,No,No
3800228912621,Yogurt,,,,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",,,en:united-states,,,,,,,,,kcal,285.71428571429,,100g,25.0,g,14.285714285714,g,3.5714285714286,0.0,g,7.1428571428571,g,0.0,g,0.0,g,285.71428571429,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",d,13.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
0689544080602,Greek Strained Yogurt,fage,fage,,1 container (150 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts,en:greek-style-yogurts,en:whole-milk-yogurts","No gluten, No GMOs, Certified gluten-free, Green Dot, No added sugar, Non GMO project, Milk produced without the use of rBST","en:no-gluten,en:no-gmos,en:certified-gluten-free,en:green-dot,en:no-added-sugar,en:non-gmo-project,en:milk-produced-without-the-use-of-rbst",en:united-states,,,,,Milk,en:milk,,,kcal,140.0,,serving,8.0,g,5.0,g,5.0,5.0,g,14.0,g,137.5,mg,55.0,mg,140.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",a,-1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
0818290012272,Key lime crumble flip greek yogurt,chobani,chobani,,1.0 pot (128.0 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",,,en:united-states,,,,,"Gluten, Milk","en:gluten,en:milk",,,kcal,160.0,,serving,4.0,g,2.0,g,22.0,16.0,g,9.0,g,0.3125,g,0.125,g,160.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",b,1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
0851035003647,Frozen greek yogurt bars,yasso,yasso,,1.0 bar (62.0 g),"en:desserts,en:frozen-foods,en:frozen-desserts",No gluten,en:no-gluten,en:united-states,,,,,"Milk, Soybeans","en:milk,en:soybeans",,,kcal,80.0,,serving,1.0,g,0.0,g,14.0,12.0,g,5.0,g,0.1375,g,0.055,g,80.0,kcal,,,b,0.0,,unknown,No,No,No,No,No,No
00782098,Vanilla & cream yogurt,trader joe's,trader-joe-s,4oz (113 g),1 portion (113 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",,,en:united-states,,,,,,,,,kcal,140.0,,serving,6.0,g,3.5,g,19.0,16.0,g,4.0,g,0.1375,g,0.055,g,140.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",c,5.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
0070253640353,Light Nonfat Yogurt,our family,our-family,"1 tub, 850 g, 3 1/2 cups",1 cup (245 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",,,en:united-states,,,,,Milk,en:milk,,,kcal,86.0,,100g,0.0,g,0.0,g,16.33,13.88,g,4.49,g,172.5,mg,69.0,mg,86.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",b,2.0,74.0,b,Yes,Yes,Yes,Yes,Yes,Yes
0036632008343,Dannon oikos triple zero nonfat yogurt vanilla,"dannon,  the dannon company  inc.","dannon,the-dannon-company-inc",,1 CONTAINER (150 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts,en:vanilla-yogurt,en:greek-style-yogurts",,,en:united-states,,,,,,,,,kcal,66.6667,,100g,0.0,g,0.0,g,6.6667,0.0,g,10.0,g,0.10833325,g,0.0433333,g,66.6667,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",a,-9.0,72.0,b,Yes,Yes,Yes,Yes,Yes,Yes
0818290019332,Chobani tarta,chobani,chobani,4.5 ounces,1.0 container (128.0 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",,,en:united-states,,,,,"Gluten, Milk, Soybeans","en:gluten,en:milk,en:soybeans",,,kcal,150.0,,serving,3.5,g,2.5,g,20.0,17.0,g,9.0,g,0.2125,g,0.085,g,150.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",b,0.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
0898248001503,"Black cherry icelandic style cream-skyr strained low-fat yogurt, black cherry",siggi's,siggi-s,,1.0 serving (150.0 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts,en:low-fat-yogurts","No gluten, No preservatives","en:no-gluten,en:no-preservatives",en:united-states,,,,,Milk,en:milk,,,kcal,130.0,,serving,2.0,g,1.0,g,13.0,11.0,g,15.0,g,0.1,g,0.04,g,130.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",a,-3.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
0036632042675,Oikos  pro,oikos,oikos,,1.0 serving (150.0 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts","No gluten, Kosher","en:no-gluten,en:kosher",en:united-states,,,,,,,,,kcal,140.0,,serving,3.0,g,0.0,g,8.0,3.0,g,20.0,g,0.125,g,0.05,g,140.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",a,-4.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
0898248001183,Coconut Icelandic Style Cream-Skyr,"siggi's,icelandic milk & skyr corp.","siggi-s,icelandic-milk-skyr-corp",5.3 o,1.0 serving (150.0 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts,en:skyrs",,,en:united-states,,,,,Milk,en:milk,,,kcal,150.0,,serving,4.0,g,3.0,g,13.0,11.0,g,15.0,g,0.1,g,0.04,g,150.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",a,-2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
0818290012814,Strawberry Non-Fat Greek Yogurt Cups,chobani,chobani,,1.0 container (100.0 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts,en:greek-style-yogurts","No artificial flavors, No preservatives","en:no-artificial-flavors,en:no-preservatives",en:united-states,,,,,,,,,kcal,110.0,,serving,0.0,g,,,15.0,14.0,g,11.0,g,0.1375,g,0.055,g,110.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",a,-2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
0068200325033,2% Raspberry Yogurt,siggi’s,siggi-s,,0.75 cup (175.0 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:skyrs",,,en:united-states,,,,,,,,,kcal,160.0,,serving,3.0,g,2.0,g,18.0,13.0,g,16.0,g,0.125,g,0.05,g,160.0,kcal,en:dairy-desserts,"en:milk-and-dairy-products,en:dairy-desserts",a,-2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,No
0051511030383,Whole Milk Kefir,fresh made,fresh-made,32 fl oz,1.0 portion (240.0 ml),"en:beverages,en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:dairy-drinks,en:fermented-dairy-desserts,en:fermented-drinks,en:yogurts,en:fermented-milk-drinks,en:kefir",,,en:united-states,,,,,Milk,en:milk,,,kcal,150.0,,serving,8.0,g,5.0,g,9.0,9.0,g,10.0,g,0.3125,g,0.125,g,150.0,kcal,en:unsweetened-beverages,"en:beverages,en:unsweetened-beverages",e,14.0,17.0,e,Yes,Yes,Yes,Yes,Yes,Yes
